EnsemblID,log2FoldChange,padj,Gene.name
ENSG00000078142.7,0.0488098662,0.8284239121,PIK3C3
ENSG00000123983.9,-0.0461769885,0.8284239121,ACSL3
ENSG00000122435.5,0.0599808601,0.8288860357,TRMT13
ENSG00000130032.11,-0.1276561745,0.8290503428,PRRG3
ENSG00000165671.14,-0.0653152914,0.8290778278,NSD1
ENSG00000151778.6,0.0651942054,0.8290778278,SERP2
ENSG00000141551.10,-0.0506651833,0.8290778278,CSNK1D
ENSG00000110060.4,-0.0633877377,0.8291940513,PUS3
ENSG00000164300.11,-0.1143093943,0.8293866385,SERINC5
ENSG00000157349.11,0.0498151081,0.8293866385,DDX19B
ENSG00000060971.12,-0.0451668691,0.8294093477,ACAA1
ENSG00000269906.1,0.106929436,0.8299515064,RP11-248J18.2
ENSG00000196704.7,-0.0510060393,0.829955589,AMZ2
ENSG00000224470.2,-0.0523555851,0.8299689767,ATXN1L
ENSG00000170631.10,0.0706011095,0.829991056,ZNF16
ENSG00000269386.1,0.0817861144,0.8300061083,RAB11B-AS1
ENSG00000235649.1,0.0900247656,0.8300323419,MXRA5P1
ENSG00000178896.6,0.0831926354,0.8300323419,EXOSC4
ENSG00000198832.6,0.0627985414,0.8300323419,RP3-412A9.11
ENSG00000178105.5,-0.057557043,0.8300323419,DDX10
ENSG00000114446.4,0.0439825763,0.8300323419,IFT57
ENSG00000196476.7,-0.102911533,0.8301398973,C20orf96
ENSG00000254860.1,-0.1255018577,0.8302865278,TMEM9B-AS1
ENSG00000233229.1,-0.1079289349,0.8302865278,CNOT7P1
ENSG00000105778.13,0.0573094338,0.8305553731,AVL9
ENSG00000123358.15,0.0834338896,0.8305863907,NR4A1
ENSG00000232239.2,0.1305340029,0.8306050925,RBPJP5
ENSG00000234115.2,-0.128333985,0.8306050925,RP11-288G3.4
ENSG00000213693.4,-0.1222026813,0.8306050925,SEC14L1P1
ENSG00000230626.3,-0.0958422178,0.8306050925,RP11-286H14.4
ENSG00000140650.7,0.0620447582,0.8306050925,PMM2
ENSG00000166908.13,-0.0561776411,0.8306050925,PIP4K2C
ENSG00000104872.6,0.0484055066,0.8306050925,PIH1D1
ENSG00000105939.8,0.0539650665,0.8306492261,ZC3HAV1
ENSG00000230578.3,0.1243134116,0.8309382492,RP13-228J13.5
ENSG00000228218.1,-0.1012509282,0.8309382492,ATF4P3
ENSG00000170323.4,-0.1118547727,0.8311073227,FABP4
ENSG00000172732.7,-0.061118776,0.8311073227,MUS81
ENSG00000243830.2,0.1289155562,0.831415802,RP11-113C12.2
ENSG00000239697.6,0.0803096095,0.8315624267,TNFSF12
ENSG00000240682.5,0.0680061548,0.8315624267,ISY1
ENSG00000185650.8,-0.0659874273,0.8315624267,ZFP36L1
ENSG00000162639.11,0.0647705423,0.8315624267,HENMT1
ENSG00000130713.11,-0.0615457217,0.8315624267,EXOSC2
ENSG00000145882.6,-0.061451063,0.8315624267,PCYOX1L
ENSG00000140396.8,-0.0543334648,0.8315624267,NCOA2
ENSG00000090432.5,-0.0526507718,0.8315624267,MUL1
ENSG00000213209.2,-0.1130900076,0.8316654558,AC005229.7
ENSG00000072163.14,0.1106384114,0.8316654558,LIMS2
ENSG00000182909.5,-0.0781804411,0.8316654558,LENG9
ENSG00000132952.7,-0.0543371489,0.8316654558,USPL1
ENSG00000117906.9,0.0538967112,0.8316654558,RCN2
ENSG00000168495.7,-0.0524208385,0.8316654558,POLR3D
ENSG00000188021.7,-0.041044994,0.8317296267,UBQLN2
ENSG00000179922.5,-0.081187028,0.8318406301,ZNF784
ENSG00000134759.9,0.062574625,0.8318416835,ELP2
ENSG00000115548.12,-0.059543922,0.8318663896,KDM3A
ENSG00000120616.11,-0.0444794634,0.831917842,EPC1
ENSG00000258995.1,-0.1269747064,0.8320341227,RP11-1112J20.1
ENSG00000269968.1,0.1248416901,0.8320341227,RP5-940J5.9
ENSG00000228775.3,0.0678433855,0.8320726206,RP5-894A10.5
ENSG00000224861.1,0.0631036778,0.8320726206,YBX1P1
ENSG00000256185.1,0.0916495906,0.8320949875,RP11-612B6.2
ENSG00000074582.8,0.0708400924,0.8320949875,BCS1L
ENSG00000189306.6,-0.0652915508,0.8322196013,RRP7A
ENSG00000092978.6,-0.0579603847,0.8322196013,GPATCH2
ENSG00000213246.2,0.0576840341,0.8322196013,SUPT4H1
ENSG00000204771.5,-0.1005552976,0.8322982186,CTD-3232M19.2
ENSG00000214063.6,-0.0632681324,0.8322982186,TSPAN4
ENSG00000119632.3,0.0662655664,0.8323182854,IFI27L2
ENSG00000105669.8,0.0600525642,0.8323182854,COPE
ENSG00000239887.3,-0.1165707872,0.8324655498,C1orf226
ENSG00000165168.6,-0.1271514564,0.8325505176,CYBB
ENSG00000148814.13,-0.0625617677,0.8325505176,LRRC27
ENSG00000172465.9,0.0577737775,0.832635065,TCEAL1
ENSG00000255633.2,0.1268235278,0.8326422591,MTRNR2L9
ENSG00000251259.1,-0.1225905043,0.8328210775,AC004069.2
ENSG00000166938.8,0.0465995567,0.8328251087,DIS3L
ENSG00000021355.8,-0.0468401781,0.832882279,SERPINB1
ENSG00000100280.12,0.0543494637,0.8329798782,AP1B1
ENSG00000261279.1,0.1219383744,0.8332215392,ULK4P1
ENSG00000260537.1,0.1198610505,0.8332215392,DDX19B
ENSG00000153885.9,-0.0561744586,0.8332215392,KCTD15
ENSG00000149311.11,-0.069990791,0.8333510276,ATM
ENSG00000130766.4,-0.0732479521,0.8335265409,SESN2
ENSG00000166349.5,0.1108048689,0.8336339893,RAG1
ENSG00000108798.4,-0.1259556816,0.8336841227,ABI3
ENSG00000211445.6,-0.0872982797,0.8336841227,GPX3
ENSG00000119720.13,-0.0723488258,0.8336841227,NRDE2
ENSG00000215808.2,0.0647751602,0.8336841227,RP11-371I1.2
ENSG00000164187.6,0.0599218193,0.8336841227,LMBRD2
ENSG00000073050.7,0.0547798497,0.8336841227,XRCC1
ENSG00000099290.11,-0.0628212059,0.8339309514,FAM21A
ENSG00000261457.2,-0.1140546268,0.8339825764,AC002519.6
ENSG00000204922.4,-0.0712351643,0.8339825764,C11orf83
ENSG00000077147.10,0.0458639858,0.8339825764,TM9SF3
ENSG00000184428.8,-0.0612390668,0.8340073426,TOP1MT
ENSG00000083817.8,-0.0877414295,0.8341338311,ZNF416
ENSG00000140319.6,0.0593898167,0.8341338311,SRP14
ENSG00000168575.5,0.0448280734,0.8341338311,SLC20A2
ENSG00000126749.7,0.0822119159,0.8342538151,EMG1
ENSG00000251553.1,-0.1274567592,0.8342687655,CTC-463N11.1
ENSG00000160193.7,0.0982106412,0.8342687655,WDR4
ENSG00000096717.7,0.0483372647,0.8342687655,SIRT1
ENSG00000260482.1,0.1042085581,0.8343589569,CTD-2196E14.9
ENSG00000138867.12,-0.0493611071,0.8348256965,GUCD1
ENSG00000177640.11,0.0925070504,0.8348734339,CASC2
ENSG00000175899.10,-0.1216760791,0.8349167441,A2M
ENSG00000237310.1,-0.0962915712,0.8349167441,GS1-124K5.4
ENSG00000140521.6,0.0531349436,0.8349167441,POLG
ENSG00000265182.1,0.1214376048,0.8350708626,SRP72P1
ENSG00000251442.1,0.1187706403,0.8350708626,RP11-792D21.2
ENSG00000063761.11,-0.0953414278,0.8350708626,ADCK1
ENSG00000227199.1,-0.0946715062,0.8350708626,ST7-AS1
ENSG00000146856.10,-0.0925153151,0.8350708626,AGBL3
ENSG00000145332.8,0.0563333642,0.8350708626,KLHL8
ENSG00000151876.8,-0.053714176,0.8350708626,FBXO4
ENSG00000130208.5,0.1235205614,0.8351506357,APOC1
ENSG00000162511.7,0.0986770089,0.8351506357,LAPTM5
ENSG00000204228.3,-0.0946658451,0.8351506357,HSD17B8
ENSG00000214185.3,-0.0855290812,0.8351506357,XPOTP1
ENSG00000175197.5,0.0828110487,0.8351506357,DDIT3
ENSG00000138617.10,0.0690510011,0.8351506357,PARP16
ENSG00000074590.9,-0.0604240014,0.8351506357,NUAK1
ENSG00000071889.12,-0.0562420732,0.8351506357,FAM3A
ENSG00000182307.8,-0.0543694699,0.8351506357,C8orf33
ENSG00000102710.15,-0.0534002321,0.8351506357,SUPT20H
ENSG00000123989.9,-0.0501665554,0.8351506357,CHPF
ENSG00000102302.7,-0.0714452572,0.8355456327,FGD1
ENSG00000187239.12,-0.0545168613,0.8355456327,FNBP1
ENSG00000244535.1,0.1247253853,0.8355774122,RP1-181J22.1
ENSG00000204428.8,-0.094076741,0.8355774122,LY6G5C
ENSG00000129474.11,0.0864229958,0.8355774122,AJUBA
ENSG00000237149.3,0.0850660336,0.8355774122,ZNF503-AS2
ENSG00000106211.8,0.0713669054,0.8355774122,HSPB1
ENSG00000073008.9,0.070116012,0.8355774122,PVR
ENSG00000213563.2,-0.0505945554,0.8355774122,C8orf82
ENSG00000163159.7,-0.049643152,0.8355774122,VPS72
ENSG00000178974.4,0.0494999299,0.8355774122,FBXO34
ENSG00000185624.9,0.0354010385,0.8355774122,P4HB
ENSG00000112561.13,-0.0780842603,0.8356958313,TFEB
ENSG00000115461.4,0.0806220397,0.8357710032,IGFBP5
ENSG00000107036.7,0.054763694,0.8358390189,KIAA1432
ENSG00000031081.6,-0.0509483596,0.8358402527,ARHGAP31
ENSG00000269176.1,0.0952415088,0.8358405139,RP11-727F15.12
ENSG00000165724.5,0.0709205107,0.8358723805,ZMYND19
ENSG00000140848.12,-0.0688985654,0.8358723805,CPNE2
ENSG00000213683.3,-0.0956104126,0.8359027236,AC002056.3
ENSG00000163684.6,0.1157550972,0.8359184386,RPP14
ENSG00000161381.9,0.1206304946,0.8361970139,PLXDC1
ENSG00000064012.17,0.0799900813,0.8361970139,CASP8
ENSG00000196781.9,0.089848075,0.8362617244,TLE1
ENSG00000088179.4,-0.0597798293,0.8364036425,PTPN4
ENSG00000028203.13,-0.0467116908,0.8366091973,VEZT
ENSG00000105464.3,-0.0912192755,0.836636514,GRIN2D
ENSG00000204103.2,-0.1216600128,0.8367481294,MAFB
ENSG00000133574.5,0.1201868788,0.8367481294,GIMAP4
ENSG00000168779.14,0.0736867345,0.8367481294,SHOX2
ENSG00000172081.9,-0.0646991618,0.8367481294,MOB3A
ENSG00000104613.6,-0.0475633406,0.8367481294,INTS10
ENSG00000258017.1,0.1204483224,0.8367698703,RP11-386G11.10
ENSG00000230067.2,0.1059858533,0.8367698703,HSPD1P6
ENSG00000160211.11,0.0607900554,0.8367698703,G6PD
ENSG00000142920.12,-0.0594413719,0.8367698703,ADC
ENSG00000107263.14,0.0563264809,0.8367698703,RAPGEF1
ENSG00000236773.1,-0.0879688228,0.8368001351,RP11-365O16.1
ENSG00000168924.10,-0.0617544026,0.8373328257,LETM1
ENSG00000136877.10,0.0433823491,0.8373328257,FPGS
ENSG00000228834.1,-0.0950844185,0.8373452185,RP11-249L21.4
ENSG00000124120.6,0.0803571972,0.8373452669,TTPAL
ENSG00000212464.1,0.1153905676,0.8373880604,SNORA12
ENSG00000103226.13,-0.0524858483,0.8375319432,NOMO3
ENSG00000251364.2,-0.1098535541,0.8376109203,CTD-2516F10.2
ENSG00000259079.1,0.114154572,0.8376816444,RP1-261D10.1
ENSG00000204642.8,-0.0614659156,0.8376816444,HLA-F
ENSG00000126070.12,0.0771166828,0.8378041955,EIF2C3
ENSG00000100625.6,-0.051803184,0.8378041955,SIX4
ENSG00000116017.5,0.1106135403,0.8379709525,ARID3A
ENSG00000105552.9,-0.0678870805,0.8379709525,BCAT2
ENSG00000186868.11,-0.1126004736,0.8379766914,MAPT
ENSG00000132141.9,0.1015239373,0.8379766914,CCT6B
ENSG00000183666.11,0.0770931379,0.838041659,GUSBP1
ENSG00000226544.4,0.1166036377,0.838252998,RPL7P22
ENSG00000126522.12,0.0544441181,0.8384914165,ASL
ENSG00000197713.10,0.0472584236,0.8384914165,RPE
ENSG00000169247.7,0.1131304291,0.8385117928,SH3TC2
ENSG00000171169.8,-0.0630087004,0.8385117928,NAIF1
ENSG00000107937.14,0.0597353255,0.8385117928,GTPBP4
ENSG00000173320.5,-0.0863404215,0.8385842027,STOX2
ENSG00000035141.3,0.0523948396,0.8385842027,FAM136A
ENSG00000158417.5,-0.049393923,0.8385842027,EIF5B
ENSG00000183763.4,-0.1191723409,0.8385885572,TRAIP
ENSG00000224550.1,-0.0958500559,0.8386042797,RP11-270C12.3
ENSG00000164054.11,0.0452538047,0.8388954864,SHISA5
ENSG00000186469.4,-0.0579661076,0.838991165,GNG2
ENSG00000136280.11,0.0509798627,0.8392439008,CCM2
ENSG00000261490.1,0.1201584167,0.8392777833,RP11-448G15.3
ENSG00000257086.1,0.1048217551,0.8395018053,RP11-783K16.13
ENSG00000212802.3,-0.0914607484,0.8395018053,RPL15P3
ENSG00000179083.5,-0.0861144086,0.8395018053,FAM133A
ENSG00000138835.18,0.0836058318,0.8395018053,RGS3
ENSG00000011478.7,-0.0809744622,0.8395018053,QPCTL
ENSG00000176171.7,-0.056893447,0.8395018053,BNIP3
ENSG00000154065.11,-0.1215313974,0.839528782,ANKRD29
ENSG00000167770.7,0.0563032906,0.8395570475,OTUB1
ENSG00000177576.6,-0.0951077459,0.8395757867,C18orf32
ENSG00000119242.4,-0.0673864515,0.8395757867,CCDC92
ENSG00000128694.7,0.0610463021,0.8395757867,OSGEPL1
ENSG00000211456.6,0.0482236087,0.8395757867,SACM1L
ENSG00000204396.6,-0.1103027023,0.839745866,VWA7
ENSG00000258357.1,-0.0948748768,0.839745866,RP11-778J16.2
ENSG00000196172.8,-0.1049344265,0.8400358539,ZNF681
ENSG00000165102.10,0.0478700116,0.840048355,HGSNAT
ENSG00000125347.9,-0.1002395782,0.8402768979,IRF1
ENSG00000042062.7,-0.121552944,0.8403059229,FAM65C
ENSG00000233527.3,-0.1012283942,0.8403480538,AC092295.7
ENSG00000235043.2,-0.0818437038,0.8403480538,TECRP1
ENSG00000172888.7,0.0749002129,0.840603196,ZNF621
ENSG00000215006.4,-0.1200841679,0.8406127312,CHCHD2P2
ENSG00000210194.1,-0.1165711285,0.8406127312,MT-TE
ENSG00000112972.10,0.0735953011,0.8406127312,HMGCS1
ENSG00000180190.7,0.0735291279,0.8406127312,C8orf42
ENSG00000168301.8,0.0663304067,0.8406127312,KCTD6
ENSG00000250251.2,-0.0618577962,0.8406127312,PKD1P6
ENSG00000266962.1,-0.0573791206,0.8406127312,RP11-400F19.6
ENSG00000182208.8,-0.0560451048,0.8406127312,MOB2
ENSG00000149187.13,0.0507009509,0.8406127312,CELF1
ENSG00000177674.11,0.0495888435,0.8406127312,AGTRAP
ENSG00000130005.7,0.071245678,0.8406922886,GAMT
ENSG00000006756.11,0.0578725084,0.8406922886,ARSD
ENSG00000152785.6,-0.1206480372,0.840791957,BMP3
ENSG00000154874.9,-0.1148154103,0.840791957,CCDC144B
ENSG00000145375.6,0.0952695993,0.840791957,SPATA5
ENSG00000102743.10,-0.0936241502,0.840791957,SLC25A15
ENSG00000184508.6,0.0667407108,0.840791957,HDDC3
ENSG00000149179.8,-0.0610231051,0.840791957,C11orf49
ENSG00000152464.9,0.0573561912,0.840791957,RPP38
ENSG00000163743.9,0.0558941909,0.840791957,RCHY1
ENSG00000105393.11,0.0508992682,0.840791957,BABAM1
ENSG00000141568.14,-0.0446773357,0.8410496196,FOXK2
ENSG00000051596.5,0.0629469907,0.8411768327,THOC3
ENSG00000108256.4,-0.0484208737,0.8411768327,NUFIP2
ENSG00000184277.8,-0.0523307595,0.8412109518,TM2D3
ENSG00000131446.11,0.0403053052,0.8412390138,MGAT1
ENSG00000178386.7,0.1077086161,0.8413758055,ZNF223
ENSG00000182118.5,-0.0729739057,0.8413758055,FAM89A
ENSG00000225135.1,0.1026689593,0.8414359321,RP11-361F15.2
ENSG00000198551.5,0.0649075798,0.8414359321,ZNF627
ENSG00000139197.6,-0.0463457568,0.8414359321,PEX5
ENSG00000160679.8,-0.0425183609,0.8414434386,CHTOP
ENSG00000137441.7,-0.0587891089,0.8414732115,FGFBP2
ENSG00000154370.9,-0.0578465527,0.8416113529,TRIM11
ENSG00000101040.15,-0.048877422,0.8416113529,ZMYND8
ENSG00000152556.11,-0.0423554622,0.8416113529,PFKM
ENSG00000131018.17,-0.074030441,0.8416680359,SYNE1
ENSG00000134030.9,0.0461243806,0.8416680359,CTIF
ENSG00000149781.8,-0.1098294651,0.8417092195,FERMT3
ENSG00000102316.11,0.0411667216,0.8417148512,MAGED2
ENSG00000115138.6,-0.1120485197,0.8419313056,POMC
ENSG00000255561.2,-0.1107008092,0.8419313056,FDXACB1
ENSG00000055917.11,0.0455159266,0.8419313056,PUM2
ENSG00000181991.11,0.0558964854,0.8421058802,MRPS11
ENSG00000197291.4,0.0922084735,0.8421196722,RAMP2-AS1
ENSG00000234753.1,-0.1185339155,0.8421356076,RP11-328M4.2
ENSG00000237804.1,0.1009723373,0.8421356076,AC018470.3
ENSG00000133818.8,0.0661341217,0.8421356076,RRAS2
ENSG00000233868.1,-0.092705007,0.8421461422,AC009302.2
ENSG00000188283.7,0.0692247945,0.8421461422,ZNF383
ENSG00000039123.11,0.04877016,0.8421461422,SKIV2L2
ENSG00000248278.1,0.0919868628,0.8421503939,RP11-463M16.4
ENSG00000105953.10,0.0524381412,0.8423172378,OGDH
ENSG00000258479.1,-0.1175220637,0.8424552682,LINC00640
ENSG00000234444.3,-0.1065742146,0.8424552682,ZNF736
ENSG00000177932.6,0.0659821402,0.8424552682,ZNF354C
ENSG00000136875.8,-0.0418705001,0.8424552682,PRPF4
ENSG00000138041.11,0.0399943329,0.8426454053,SMEK2
ENSG00000169962.4,0.1012158733,0.8426890595,TAS1R3
ENSG00000057252.8,-0.052024927,0.8426890595,SOAT1
ENSG00000092201.5,-0.0512854653,0.8426890595,SUPT16H
ENSG00000231734.3,-0.1190540162,0.842879877,BX284650.2
ENSG00000120322.2,-0.1007216543,0.842879877,PCDHB8
ENSG00000138621.7,0.0723823773,0.842879877,PPCDC
ENSG00000138757.10,0.0489831622,0.842879877,G3BP2
ENSG00000134899.13,-0.0427268932,0.842879877,ERCC5
ENSG00000138604.5,-0.0522850664,0.8428808235,GLCE
ENSG00000156026.9,0.0676109391,0.8429270535,MCU
ENSG00000100603.9,0.0452129982,0.8429396219,SNW1
ENSG00000228794.3,-0.0633156781,0.8429847094,RP11-206L10.11
ENSG00000181260.8,-0.1174718058,0.8429891589,RP11-145M9.3
ENSG00000110786.13,0.1187760413,0.8430848778,PTPN5
ENSG00000225573.3,-0.0773319993,0.8430848778,RPL35P5
ENSG00000172775.12,0.0440312492,0.8430848778,FAM192A
ENSG00000263846.1,-0.1000722365,0.8430998141,CIAPIN1P
ENSG00000204072.3,-0.0906584296,0.8430998141,RP4-545K15.3
ENSG00000103024.3,-0.0665619367,0.8434777597,NME3
ENSG00000197358.8,-0.0635468782,0.8438389888,BNIP3P1
ENSG00000100379.13,0.0557523259,0.8440170761,KCTD17
ENSG00000103248.12,0.0590419504,0.844268982,MTHFSD
ENSG00000103544.10,0.0384459686,0.844268982,C16orf62
ENSG00000251583.1,-0.119331051,0.8444673566,AC008427.2
ENSG00000111879.14,-0.1052452433,0.8447291891,FAM184A
ENSG00000263470.1,0.1014936636,0.8447308234,RP11-160O5.1
ENSG00000204764.7,0.0929200855,0.8447449354,RANBP17
ENSG00000237489.2,0.1058045077,0.8447835671,RP11-500G10.1
ENSG00000130164.7,-0.0770576889,0.8448931217,LDLR
ENSG00000228782.3,-0.0916363638,0.8449248432,MRPL45P2
ENSG00000112761.13,0.0579036316,0.8449248432,WISP3
ENSG00000115317.7,0.0562958162,0.8449248432,HTRA2
ENSG00000143970.11,0.0595261731,0.8452570742,ASXL2
ENSG00000155506.12,-0.0490447347,0.8453990201,LARP1
ENSG00000249839.1,-0.1082413026,0.8454239716,AC011330.5
ENSG00000072682.13,0.0397298755,0.8456164411,P4HA2
ENSG00000224668.1,-0.0961943426,0.8457168791,IPO8P1
ENSG00000100490.5,0.0836665806,0.8457168791,CDKL1
ENSG00000131437.11,-0.0599678492,0.8457168791,KIF3A
ENSG00000156471.8,0.0544532955,0.8457168791,PTDSS1
ENSG00000062194.11,-0.0415772035,0.8457168791,GPBP1
ENSG00000196756.6,0.0926709327,0.8458079714,RP4-564F22.2
ENSG00000136147.11,-0.0451826462,0.8458326751,PHF11
ENSG00000155085.10,0.0805077182,0.8459751709,AKD1
ENSG00000198858.5,0.0719827165,0.8459751709,R3HDM4
ENSG00000115226.5,0.0573653162,0.8459751709,FNDC4
ENSG00000106610.10,-0.0570536762,0.8459751709,STAG3L4
ENSG00000124380.6,0.0494606886,0.8459751709,SNRNP27
ENSG00000256594.2,0.0954614921,0.8459847356,RP11-705C15.2
ENSG00000133265.6,-0.0565529511,0.8461450218,HSPBP1
ENSG00000160208.11,-0.0444137839,0.8461450218,RRP1B
ENSG00000205213.9,0.0404897647,0.8461450218,LGR4
ENSG00000184903.5,0.0692160194,0.8461500067,IMMP2L
ENSG00000156787.12,0.086395483,0.8461892233,WDR67
ENSG00000141141.10,0.060787881,0.8462381704,DDX52
ENSG00000228205.1,0.0581926845,0.8464328919,RP11-778D9.4
ENSG00000236060.2,-0.1161464569,0.8467614867,HSPB1P1
ENSG00000154548.8,-0.0999761439,0.8469244963,SRSF12
ENSG00000196152.6,-0.0744748493,0.8469244963,ZNF79
ENSG00000119912.10,0.0504963598,0.8469244963,IDE
ENSG00000169085.7,-0.0866340455,0.8469534278,C8orf46
ENSG00000240972.1,0.068308345,0.8469921008,MIF
ENSG00000183604.9,0.090106245,0.8471113446,RP11-347C12.2
ENSG00000248049.2,0.0655440005,0.8471113446,RP11-453E17.1
ENSG00000151576.6,-0.0541316739,0.8471113446,QTRTD1
ENSG00000171135.10,0.0524170148,0.8471113446,JAGN1
ENSG00000225265.1,-0.1005898898,0.8471469274,RP11-378J18.3
ENSG00000156017.8,0.0615459551,0.8471469274,C9orf41
ENSG00000108384.10,0.060916592,0.8471469274,RAD51C
ENSG00000114648.7,0.0452145034,0.8471469274,KLHL18
ENSG00000174718.7,0.0684166058,0.847169018,KIAA1551
ENSG00000185736.11,0.1160631996,0.8472117489,ADARB2
ENSG00000141391.9,0.1054292152,0.8472327351,SLMO1
ENSG00000131373.10,-0.0528863512,0.8472327351,HACL1
ENSG00000065882.11,-0.0509224937,0.8472604911,TBC1D1
ENSG00000114767.6,0.0846961544,0.8474058203,RRP9
ENSG00000267152.1,-0.1100473025,0.847682827,CTD-2528L19.6
ENSG00000225465.5,0.1015129086,0.847682827,RFPL1-AS1
ENSG00000108306.7,-0.0914833105,0.847682827,FBXL20
ENSG00000172663.4,0.0691044839,0.847682827,TMEM134
ENSG00000136237.14,-0.0623636555,0.847682827,RAPGEF5
ENSG00000055332.11,0.0403918936,0.847682827,EIF2AK2
ENSG00000090061.13,-0.0468691365,0.8477646922,CCNK
ENSG00000248626.1,-0.0805016713,0.8479363481,GAPDHP40
ENSG00000255737.2,-0.0732157338,0.8479363481,RP11-571M6.6
ENSG00000099194.5,-0.0729413474,0.8479363481,SCD
ENSG00000106615.5,0.059387902,0.8479363481,RHEB
ENSG00000156928.4,0.0488108086,0.8479363481,MALSU1
ENSG00000116521.6,0.0439077902,0.8479363481,SCAMP3
ENSG00000090861.11,0.0434248812,0.8479363481,AARS
ENSG00000100060.13,0.1106327274,0.8479772271,MFNG
ENSG00000100916.9,0.0582567429,0.8479772271,BRMS1L
ENSG00000206503.7,-0.0546543873,0.8479772271,HLA-A
ENSG00000197448.9,0.043025334,0.8479772271,GSTK1
ENSG00000233381.2,0.0966039805,0.8479954937,AK4P3
ENSG00000153339.9,0.0433083407,0.8480392255,TRAPPC8
ENSG00000154134.10,-0.0661054347,0.8480729618,ROBO3
ENSG00000166965.8,-0.066712213,0.8482607492,RCCD1
ENSG00000119650.8,0.0565411622,0.8482607492,IFT43
ENSG00000189166.6,-0.1160836756,0.8482681383,TNRC18P3
ENSG00000119408.12,0.0639368662,0.8482681383,NEK6
ENSG00000256211.1,0.0650412326,0.8485976488,RP11-1018J11.1
ENSG00000236792.1,0.1017360468,0.8486667399,RP11-142L4.2
ENSG00000170099.5,-0.0918531597,0.8486667399,SERPINA6
ENSG00000164609.5,0.041630346,0.8486667399,SLU7
ENSG00000234518.1,-0.0574845974,0.8487713895,PTGES3P1
ENSG00000077232.11,0.0462277904,0.8487713895,DNAJC10
ENSG00000213881.3,0.0850988587,0.8489123256,NPM1P6
ENSG00000213672.3,0.0604387229,0.8489123256,NCKIPSD
ENSG00000100104.7,0.0567944509,0.8489123256,SRRD
ENSG00000228609.1,0.1115395719,0.8489471798,RP3-341D10.4
ENSG00000213139.3,-0.1057413236,0.8489471798,CRYGS
ENSG00000242615.1,-0.1045568358,0.8490238471,CTC-359D24.3
ENSG00000168918.9,-0.1020676877,0.8491168506,INPP5D
ENSG00000237686.1,-0.0954289631,0.8491168506,RP5-1120P11.1
ENSG00000173621.7,0.0602957541,0.8491168506,LRFN4
ENSG00000035115.16,-0.0493592382,0.8491168506,SH3YL1
ENSG00000105705.9,-0.045981681,0.8491168506,SUGP1
ENSG00000113391.12,0.0383511817,0.849130658,FAM172A
ENSG00000152433.10,0.1110455862,0.849242418,ZNF547
ENSG00000249026.2,-0.0972394445,0.849242418,CTNNAP1
ENSG00000147548.11,-0.0424221947,0.849242418,WHSC1L1
ENSG00000075151.15,-0.058365696,0.8493999969,EIF4G3
ENSG00000204220.5,-0.0540869949,0.8494550304,PFDN6
ENSG00000068438.10,0.0487060785,0.8497771391,FTSJ1
ENSG00000129484.9,-0.0417656202,0.8499484289,PARP2
ENSG00000213888.2,-0.1063524099,0.8500815454,AC005003.1
ENSG00000030419.12,0.0515396352,0.8502657139,IKZF2
ENSG00000226887.3,0.1064691943,0.8502826,ERVMER34-1
ENSG00000134278.10,0.0430243951,0.8503517237,SPIRE1
ENSG00000184844.6,-0.1141272962,0.8505223066,U52111.12
ENSG00000008277.10,0.0832242711,0.8505223066,ADAM22
ENSG00000253159.1,0.0786875745,0.8505223066,PCDHGA12
ENSG00000152763.11,-0.0739673047,0.8505223066,WDR78
ENSG00000115904.8,-0.0438165705,0.8505223066,SOS1
ENSG00000166477.8,0.0410385918,0.8505223066,LEO1
ENSG00000139620.8,0.0582318293,0.8506372905,KANSL2
ENSG00000226964.1,0.0629012739,0.8506775392,RHEBP2
ENSG00000120802.9,0.0526988577,0.8507055796,TMPO
ENSG00000049883.10,0.0830923655,0.8508136118,PTCD2
ENSG00000228570.3,-0.0903401758,0.8510444659,FAM22E
ENSG00000248275.1,-0.0649676565,0.8510444659,CTC-338M12.3
ENSG00000128699.9,-0.0420088133,0.8510677272,ORMDL1
ENSG00000231007.4,0.0782045853,0.8511209688,CDC20P1
ENSG00000165655.14,0.0674522385,0.8511209688,ZNF503
ENSG00000010626.10,-0.0608470047,0.8511235007,LRRC23
ENSG00000260174.1,-0.1117501383,0.8511492133,CTD-2022H16.3
ENSG00000188687.11,-0.0915178476,0.8511492133,SLC4A5
ENSG00000167772.7,-0.0490294878,0.8511492133,ANGPTL4
ENSG00000196419.8,0.0396657165,0.8511492133,XRCC6
