EntrezID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SYMBOL
12069	48.0048567559974	-0.848061673573792	0.272170264500237	-3.11592331782098	0.00183369949001115	0.00469709177056702	Bex2
12070	726.892350936206	-0.83397599157818	0.103253644576553	-8.07696420788193	6.63990249141694e-16	9.36201444680232e-15	Ngfrap1
12091	674.51909303669	0.498059029597182	0.110482964351775	4.50801653014463	6.54364791146846e-06	2.69407933285985e-05	Glb1
121022	114.859026106974	-0.482684134684419	0.207092423501475	-2.3307667490838	0.0197656623331012	0.0391764224343055	Mrps6
12121	237.361087393741	0.260292852658451	0.180328485412725	1.44343724765784	0.148897337818679	0.223316420556774	Bicd1
12122	839.240458118024	-0.678721391044871	0.0932320319921009	-7.27991631784209	3.34027309163075e-13	3.66814470838441e-12	Bid
12125	1316.15592854399	0.908892867578105	0.0969504201642922	9.37482133690494	6.92930249018637e-21	1.5690712558778e-19	Bcl2l11
12142	310.059343498216	0.856923991120273	0.146957083751883	5.83111728432957	5.50574675257551e-09	3.59285675692565e-08	Prdm1
12143	3421.4104879038	1.23531589058034	0.284726513580494	4.33860505312973	1.43389939554922e-05	5.5465011808706e-05	Blk
12144	1061.73795783537	-1.13761825009169	0.131412529651382	-8.65684766216449	4.8499018249865e-18	8.38329594847284e-17	Blm
12145	2466.52384437312	0.729941467825543	0.10502611532094	6.95009489396974	3.65040582701949e-12	3.6159138034571e-11	Cxcr5
12151	457.525027940477	-0.280986385808066	0.116031645523151	-2.42163579203918	0.0154508271981349	0.0315140092843242	Bmi1
12175	1760.31113854576	0.357730571527203	0.0923216122378307	3.87483020341596	0.000106699071654631	0.000351892481582793	Bnip2
12176	404.56482025081	0.820827293713934	0.159465061535139	5.14738015846225	2.6414965352123e-07	1.35571277296798e-06	Bnip3
12177	1344.6886853607	0.522275825775287	0.0965337291149762	5.41029369282142	6.29214725965887e-08	3.53196287921952e-07	Bnip3l
12181	1795.50448296269	-0.395767985267075	0.0771549771333486	-5.12951983101571	2.90482170435078e-07	1.47945979921995e-06	Bop1
12182	5598.35305819024	1.52602510792211	0.100017306456902	15.2576105274309	1.46516095261931e-52	2.96224148313496e-50	Bst1
12183	230.385511811903	0.136170936077234	0.154598798463005	0.880802033592905	0.378424978882074	0.480867296397625	Bpgm
12189	1548.99013257932	-0.978306555231115	0.134297817939971	-7.28460499386821	3.22614143882215e-13	3.54969614872152e-12	Brca1
12190	979.877286298559	-1.2166333700638	0.119069783264073	-10.2178179611324	1.65013464192301e-24	5.03580172934024e-23	Brca2
12192	2435.63166732989	0.548494662971502	0.0802309384591944	6.83644830167937	8.11806351599954e-12	7.71079824900560e-11	Zfp36l1
12193	5300.78742587446	0.115411647659284	0.314155195870353	0.367371443084178	0.713341969772725	0.787716549474963	Zfp36l2
